0,2,0.076923,
0,5,0.083333,
0,12,0.052632,
0,36,0.133333,
0,39,0.100000,
0,60,0.083333,
0,65,0.083333,
0,67,0.026316,
0,99,0.100000,
0,123,0.050000,
0,137,0.027778,
0,144,0.016949,
0,145,0.034483,
0,158,0.012048,
0,252,0.007353,
0,321,0.071429,
0,323,0.006224,
0,325,0.012346,
0,349,0.083333,
0,440,0.026316,
0,512,0.076923,
0,523,0.012987,
0,530,0.037037,
0,543,0.062500,
0,601,0.029412,
0,603,0.058824,
0,931,0.032258,
0,990,0.005917,
0,1045,0.100000,
0,1054,0.100000,
0,1102,0.100000,
0,1175,0.076923,
0,1180,0.090909,
0,1352,0.100000,
0,1411,0.062500,
0,1567,0.035088,
0,1779,0.100000,
0,1908,0.100000,
0,1974,0.100000,
0,2014,0.100000,
0,2126,0.066667,
0,2221,0.100000,
0,2346,0.100000,
0,2364,0.040000,
0,2480,0.100000,
0,2520,0.090909,
0,2835,0.100000,
0,2919,0.083333,
0,2990,0.100000,
0,3146,0.071429,
0,3153,0.090909,
0,3263,0.100000,
0,3274,0.034483,
0,3369,0.100000,
0,3496,0.100000,
0,3580,0.028986,
0,3917,0.066667,
0,4153,0.100000,
0,4284,0.095238,
0,4314,0.020000,
0,4494,0.272727,
0,4509,0.250000,
0,4609,0.090909,
0,4749,0.100000,
0,4766,0.100000,
0,4911,0.100000,
0,4978,0.100000,
0,4984,0.066667,
0,5032,0.100000,
0,5176,0.100000,
0,5553,0.100000,
0,5674,0.100000,
0,5969,0.100000,
0,5987,0.100000,
0,6309,0.083333,
0,6311,0.142857,
0,6330,0.076923,
0,6374,0.166667,
0,6383,0.181818,
0,6401,0.052632,
0,6432,0.050000,
0,6460,0.100000,
0,6465,0.100000,
0,6536,0.023256,
0,6563,0.090909,
0,6781,0.100000,
0,6849,0.035714,
0,6936,0.100000,
0,7116,0.009524,
0,7350,0.100000,
0,7358,0.076923,
0,7632,0.058824,
0,7643,0.037037,
0,7739,0.100000,
0,7912,0.250000,
0,8086,0.055556,
0,8225,0.100000,
0,8295,0.066667,
0,8370,0.038462,
1,812,0.030303,
1,1227,0.500000,
2,36,0.100000,
2,90,0.176471,
2,123,0.066667,
2,152,0.048780,
2,323,0.004193,
2,326,0.111111,
2,523,0.013889,
2,603,0.083333,
2,1045,0.200000,
2,1056,0.035714,
2,1564,0.142857,
2,1567,0.038462,
2,2494,0.035714,
2,3328,0.062500,
2,3580,0.015625,
2,4951,0.200000,
2,5297,0.125000,
2,6222,0.083333,
2,6245,0.062500,
2,6401,0.071429,
2,6758,0.125000,
2,6866,0.200000,
2,6895,0.100000,
2,6936,0.200000,
2,8002,0.142857,
3,135,0.045455,
3,175,0.020408,
3,252,0.022388,
3,323,0.004167,
3,409,0.125000,
3,423,0.007194,
3,427,0.029851,
3,429,0.100000,
3,438,0.100000,
3,480,0.019608,
3,523,0.013333,
3,615,0.071429,
3,940,0.066667,
3,999,0.125000,
3,1024,0.100000,
3,1067,0.021277,
3,1314,0.111111,
3,1394,0.055556,
3,1463,0.125000,
3,1502,0.222222,
3,1610,0.125000,
3,1618,0.029412,
3,1643,0.017241,
3,1910,0.014493,
3,1932,0.125000,
3,2223,0.023256,
3,2252,0.181818,
3,2446,0.125000,
3,2462,0.125000,
3,2524,0.125000,
3,2589,0.031250,
3,2844,0.125000,
3,2926,0.125000,
3,2977,0.111111,
3,3019,0.009709,
3,3197,0.222222,
3,3314,0.071429,
3,3525,0.090909,
3,3803,0.125000,
3,4180,0.125000,
3,4402,0.111111,
3,4861,0.022727,
3,4896,0.125000,
3,5425,0.090909,
3,5921,0.125000,
3,6140,0.250000,
3,6429,0.016949,
3,6432,0.055556,
3,6895,0.076923,
3,6960,0.111111,
3,7095,0.125000,
3,7581,0.125000,
3,7715,0.125000,
3,7747,0.016129,
3,7867,0.125000,
3,7958,0.041667,
3,8167,0.363636,
3,8267,0.125000,
4,23,0.125000,
4,29,0.111111,
4,73,0.022222,
4,157,0.033333,
4,175,0.006849,
4,252,0.007519,
4,282,0.040000,
4,323,0.004175,
4,344,0.111111,
4,435,0.040000,
4,445,0.090909,
4,481,0.017241,
4,523,0.013514,
4,580,0.030303,
4,779,0.007299,
4,1167,0.125000,
4,1175,0.100000,
4,1323,0.111111,
4,1403,0.111111,
4,1418,0.055556,
4,1643,0.017544,
4,1692,0.125000,
4,2079,0.125000,
4,2207,0.009524,
4,2223,0.023810,
4,2494,0.033333,
4,3500,0.142857,
4,3678,0.125000,
4,4293,0.142857,
4,4399,0.058824,
4,5264,0.034483,
4,5425,0.100000,
4,5679,0.333333,
4,5812,0.111111,
4,5937,0.142857,
4,6292,0.142857,
4,6998,0.014286,
4,7019,0.055556,
4,7200,0.062500,
4,7233,0.142857,
4,7442,0.125000,
4,7993,0.142857,
5,33,0.166667,
5,60,0.166667,
5,99,0.250000,
5,101,0.200000,
5,303,0.055556,
5,358,0.111111,
5,512,0.142857,
5,1054,0.250000,
5,1960,0.125000,
5,2703,0.250000,
5,2742,0.250000,
5,2835,0.250000,
5,3274,0.019231,
5,5279,0.018868,
5,5885,0.250000,
5,6309,0.166667,
5,6460,0.250000,
5,7350,0.250000,
5,7751,0.250000,
5,8225,0.250000,
5,8370,0.013889,
6,152,0.024390,
6,180,0.166667,
6,238,0.030303,
6,279,0.071429,
6,302,0.046512,
6,323,0.002096,
6,416,0.111111,
6,423,0.007353,
6,427,0.015625,
6,440,0.030303,
6,523,0.013889,
6,615,0.181818,
6,789,0.166667,
6,1067,0.022727,
6,1362,0.200000,
6,1909,0.043478,
6,1910,0.007407,
6,4648,0.200000,
6,6749,0.200000,
6,6835,0.200000,
6,8196,0.142857,
7,40,0.142857,
7,67,0.139535,
7,73,0.018868,
7,121,0.066667,
7,136,0.037736,
7,149,0.142857,
7,150,0.025000,
7,155,0.018519,
7,157,0.157895,
