X, Y, Int U, U, Ux, Uy, Int V, V, Vx, Vy, Interation, ZNCC, Black Subset, Out of Boundary, 
208, 28, -1, -4.90013e-005, -2.85138e-005, 2.82913e-005, 0, 1.99985, 1.19788e-005, 1.69754e-005, 9, 0.929143, 0, 0
218, 28, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.928266, 0, 0
228, 28, 0, 0.000121305, 4.25058e-005, -2.12011e-005, 1, 1.99991, -9.53681e-006, 4.57676e-006, 8, 0.897416, 0, 0
18, 38, 0, -2.36145e-005, -1.2203e-005, 4.26651e-006, 1, 2, -3.38413e-006, -8.39844e-006, 3, 0.924167, 0, 0
28, 38, 0, -0.000859448, 0.000192478, 2.96012e-005, 0, 1.99917, -5.77191e-005, 2.71254e-005, 19, 0.844777, 0, 0
38, 38, 0, 0.000332972, 0.000116135, 8.81469e-005, 0, 1.99843, -5.25613e-005, 0.000217905, 20, 0.937346, 0, 0
48, 38, 0, 1.74206e-005, -4.01334e-005, 5.82993e-005, 0, 1.99959, 8.74036e-005, 5.40445e-005, 14, 0.923134, 0, 0
58, 38, 0, -9.69561e-005, -1.46372e-005, -6.2462e-007, 1, 1.99985, -9.63946e-006, -3.00205e-005, 6, 0.903516, 0, 0
68, 38, 0, 4.17213e-005, 1.18752e-005, 9.74795e-006, 1, 2, 7.58156e-006, -1.2196e-006, 4, 0.820674, 0, 0
78, 38, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.89775, 0, 0
88, 38, 0, 0.000142624, 3.12878e-006, 3.5404e-006, 1, 2.00003, 1.50498e-006, 4.19579e-005, 7, 0.822373, 0, 0
98, 38, 0, -2.64348e-005, -5.13895e-005, 3.42335e-005, 0, 1.99991, -3.19547e-005, 0.00013516, 14, 0.914104, 0, 0
108, 38, 0, -7.155e-005, 9.71585e-006, 6.04359e-006, 1, 1.99991, 2.67891e-005, -2.60289e-006, 7, 0.944126, 0, 0
118, 38, 0, -5.31883e-006, -8.63771e-006, -4.18742e-006, 1, 2, -1.29201e-006, -9.58182e-006, 3, 0.912352, 0, 0
128, 38, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.94232, 0, 0
138, 38, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.893816, 0, 0
148, 38, 0, -1.24811e-005, -1.99699e-005, -1.48027e-006, 1, 1.99999, -4.64052e-006, -7.03706e-006, 4, 0.878049, 0, 0
158, 38, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.919078, 0, 0
168, 38, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.979025, 0, 0
178, 38, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.958587, 0, 0
188, 38, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.968544, 0, 0
198, 38, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.972895, 0, 0
208, 38, 0, -7.64741e-006, -5.76578e-006, -7.8122e-007, 1, 1.99995, -2.5995e-006, -7.87991e-006, 5, 0.907554, 0, 0
218, 38, 0, -3.23851e-005, -0.000108823, -4.30108e-005, 1, 1.9999, -1.45572e-005, -1.33544e-005, 7, 0.921675, 0, 0
228, 38, 0, -0.000201931, 6.81829e-005, -2.64742e-005, 1, 1.99988, 1.72963e-006, 3.13681e-005, 7, 0.908941, 0, 0
18, 48, 0, -0.000140599, -3.16827e-005, -1.10543e-005, 1, 1.99994, -1.5597e-005, 4.79063e-005, 5, 0.903322, 0, 0
28, 48, 0, -0.000212972, 7.72211e-005, 5.17131e-005, 1, 1.99987, 1.00535e-005, 5.07264e-005, 11, 0.939176, 0, 0
38, 48, 0, -0.000290994, -0.000100242, -1.54788e-005, 1, 1.9999, 2.42924e-006, 5.43026e-005, 8, 0.918501, 0, 0
48, 48, 0, 0.000313732, 0.000243295, 5.35161e-005, 1, 2.00029, 5.73268e-005, 6.653e-005, 12, 0.928101, 0, 0
58, 48, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.981307, 0, 0
68, 48, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.967978, 0, 0
78, 48, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.966152, 0, 0
88, 48, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.94769, 0, 0
98, 48, 0, -2.55042e-006, -1.87337e-005, 3.71784e-006, 1, 1.99997, -2.82256e-005, -4.11475e-005, 7, 0.870086, 0, 0
108, 48, 0, -7.37374e-005, -9.95846e-006, 8.85584e-007, 1, 1.99995, 1.08835e-005, -2.33587e-005, 4, 0.839378, 0, 0
118, 48, 0, 4.45712e-005, -1.87569e-005, 3.1706e-006, 1, 1.99992, -2.53145e-005, -3.19955e-006, 4, 0.897109, 0, 0
128, 48, 0, -0.00040962, -2.12522e-005, 3.35892e-005, 0, 1.9997, 2.05267e-005, 7.02042e-005, 9, 0.941674, 0, 0
138, 48, 0, -2.50874e-006, 0.000103905, 6.42122e-005, 1, 1.99976, 1.36672e-005, 0.0002331, 11, 0.938026, 0, 0
148, 48, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.949063, 0, 0
158, 48, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.953352, 0, 0
168, 48, 0, 9.98936e-005, -1.33909e-005, 1.055e-005, 1, 1.99984, -7.33966e-006, -2.79669e-005, 6, 0.755196, 0, 0
178, 48, 0, -4.38736e-005, -1.4628e-005, -6.87259e-005, 1, 2.00019, -3.25907e-005, 3.60709e-005, 7, 0.875346, 0, 0
188, 48, 0, -0.00294217, -0.000261019, -0.000592017, 0, 1.99785, -0.000690186, 0.00131079, 20, 0.904182, 0, 0
198, 48, 0, 0.0097451, 0.00471984, 0.00213931, 0, 1.99791, 0.00317256, 0.00362299, 20, 0.945799, 0, 0
208, 48, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.92973, 0, 0
218, 48, 0, -7.31782e-005, 1.85248e-005, 1.67977e-006, 0, 2.00014, 5.09785e-006, 5.94385e-005, 4, 0.790003, 0, 0
228, 48, 0, -1.25256e-005, 1.29801e-005, -2.683e-005, 1, 1.99987, -1.56567e-006, 3.77323e-005, 8, 0.895691, 0, 0
18, 58, 0, 0.00029416, 1.54052e-005, 1.63564e-005, 1, 1.99999, 4.55554e-005, 4.46906e-005, 7, 0.935107, 0, 0
28, 58, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.991336, 0, 0
38, 58, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.984268, 0, 0
48, 58, 0, -0.000166469, 9.26046e-006, 1.97902e-005, 1, 1.99992, -4.74388e-006, 2.01693e-005, 7, 0.890789, 0, 0
58, 58, 0, -6.82e-005, 5.60261e-006, 2.01345e-005, 1, 2, 4.75538e-006, -2.69299e-005, 4, 0.847565, 0, 0
68, 58, 0, -0.00011489, -5.20237e-005, 1.08109e-005, 1, 1.99993, -1.67586e-006, 8.72681e-006, 5, 0.922732, 0, 0
78, 58, 0, -0.000194861, -8.52325e-005, 4.10727e-006, 1, 1.99999, 6.25488e-006, 2.82369e-005, 8, 0.933323, 0, 0
88, 58, 0, -0.000320604, 5.0846e-005, 1.51784e-005, 1, 2.00006, 8.27355e-006, 4.69552e-007, 8, 0.964565, 0, 0
98, 58, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.967121, 0, 0
108, 58, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.973191, 0, 0
118, 58, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.979237, 0, 0
128, 58, 0, 3.18105e-005, -4.93181e-006, -2.92e-005, 0, 1.99969, -5.60103e-005, 8.04358e-006, 8, 0.90832, 0, 0
138, 58, 0, -0.000241383, -3.6648e-005, 1.82334e-006, 0, 1.99931, 3.40991e-005, 4.37904e-005, 13, 0.961354, 0, 0
148, 58, 0, -0.000360375, 0.000150005, -0.000103303, 0, 1.99961, -6.33463e-007, 9.76578e-005, 16, 0.886304, 0, 0
158, 58, 0, 6.228e-005, 1.87158e-006, 5.19277e-006, 0, 1.99985, 2.05034e-005, -3.66326e-005, 7, 0.876273, 0, 0
168, 58, 0, -5.49019e-006, -2.80579e-005, 1.28109e-005, 1, 2.00001, 1.12649e-005, -5.03527e-005, 7, 0.929107, 0, 0
178, 58, 0, -7.12843e-005, 9.82378e-006, 1.30732e-005, 1, 1.9999, -2.48137e-005, -6.01762e-005, 8, 0.930801, 0, 0
188, 58, 0, 0.000112223, 5.40132e-005, -8.3009e-005, 1, 1.99987, -3.22755e-005, 2.85509e-005, 8, 0.878623, 0, 0
198, 58, 0, 0.000104741, -3.80861e-005, -1.35403e-005, 0, 1.99963, 6.35666e-005, -0.000105005, 13, 0.913085, 0, 0
208, 58, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.989868, 0, 0
218, 58, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.946838, 0, 0
228, 58, 0, 3.93311e-005, 3.63816e-006, -1.10526e-005, 1, 1.99994, 4.20563e-006, -5.13656e-006, 5, 0.88781, 0, 0
18, 68, 0, -0.000207856, 1.92716e-005, 0.00013411, 0, 2.00014, 5.11511e-005, -4.50149e-005, 12, 0.865632, 0, 0
28, 68, 0, -2.31862e-005, -8.7745e-006, -8.6561e-006, 1, 2.00004, -9.37944e-006, 1.06795e-005, 3, 0.877303, 0, 0
38, 68, 0, -0.000479241, 6.92646e-005, -0.000146683, 1, 2, -2.91509e-005, 0.000141837, 17, 0.86324, 0, 0
48, 68, 0, 0.0003597, -4.33339e-005, 3.99361e-005, 1, 1.99994, 8.39767e-006, -4.81897e-006, 9, 0.925578, 0, 0
58, 68, 0, -7.5171e-005, 1.75985e-005, -2.88034e-005, 1, 1.99982, -3.48328e-005, 1.00814e-005, 7, 0.848213, 0, 0
68, 68, 0, 0.000152176, 3.39146e-005, 1.52713e-005, 0, 1.99994, 2.65567e-005, -6.3352e-006, 9, 0.849201, 0, 0
78, 68, 0, 8.62837e-005, -3.64317e-005, 2.37224e-005, 1, 2.00005, 1.26511e-006, 1.19727e-006, 6, 0.767106, 0, 0
88, 68, 0, 0.000103566, -1.1521e-005, -3.56933e-005, 1, 1.99981, -2.67238e-005, -6.28804e-006, 6, 0.877953, 0, 0
98, 68, 0, 5.8025e-006, -3.13112e-007, -1.54587e-006, 0, 2.00004, -3.97028e-005, 2.46061e-005, 8, 0.853457, 0, 0
108, 68, 0, 0.000562976, 9.11328e-005, -2.19544e-005, 0, 1.99983, 8.04998e-005, 4.19797e-005, 10, 0.934634, 0, 0
118, 68, 0, 0.000423056, 0.000933625, -1.73333e-005, 1, 1.99995, 9.06754e-005, 0.000657386, 20, 0.910021, 0, 0
128, 68, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.916206, 0, 0
138, 68, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.958322, 0, 0
148, 68, 0, 0.000410012, -1.37354e-005, -4.80078e-005, 1, 1.99986, -3.2586e-005, -5.7072e-005, 7, 0.917823, 0, 0
158, 68, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.930257, 0, 0
168, 68, 0, -1.32336e-005, -8.90757e-006, -1.01458e-005, 1, 1.99993, -1.12348e-005, 4.42353e-005, 8, 0.930041, 0, 0
178, 68, 0, 0.00401454, 0.000592544, 0.000665989, 1, 2.00317, 0.000499088, 0.00119472, 20, 0.936867, 0, 0
188, 68, 0, 0.000156316, -3.77518e-005, -1.13782e-006, 1, 1.99996, 1.49477e-006, -3.41946e-006, 7, 0.928647, 0, 0
198, 68, 0, -1.20694e-005, 4.10724e-006, 6.97297e-006, 1, 1.99995, -4.24157e-006, -2.73453e-005, 4, 0.957211, 0, 0
208, 68, 0, -4.87864e-005, 3.05767e-006, 4.40388e-006, 1, 2.00001, -1.12993e-006, 1.13875e-005, 3, 0.958762, 0, 0
218, 68, 0, 1.89756e-005, -3.19987e-006, -6.49887e-006, 1, 1.99996, -9.85193e-006, -2.81309e-005, 5, 0.874029, 0, 0
228, 68, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.918602, 0, 0
18, 78, 0, 0.00020313, -2.05417e-005, 1.2786e-005, 1, 1.99995, 1.61446e-005, -7.71008e-006, 6, 0.917797, 0, 0
28, 78, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.914005, 0, 0
38, 78, 0, -6.34582e-005, -0.000162294, -3.51613e-005, 1, 1.9998, 2.79553e-005, 2.58154e-005, 8, 0.908063, 0, 0
48, 78, 0, -0.000530982, 2.42924e-005, 0.00010304, 1, 1.99995, 3.74862e-005, 6.78462e-005, 10, 0.881166, 0, 0
58, 78, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.924695, 0, 0
68, 78, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.952621, 0, 0
78, 78, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.937813, 0, 0
88, 78, 0, 9.79968e-006, 1.70815e-005, 2.16858e-006, 0, 1.99972, -1.0625e-005, -5.24478e-005, 8, 0.832315, 0, 0
98, 78, 0, 4.82974e-005, 1.43818e-005, 2.50601e-005, 0, 1.99986, 2.82767e-005, 4.86515e-006, 7, 0.899893, 0, 0
108, 78, 0, 0.000151876, 5.76241e-005, -1.50294e-005, 1, 1.99995, -7.72909e-006, -4.18102e-006, 7, 0.94699, 0, 0
118, 78, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.894032, 0, 0
128, 78, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.941772, 0, 0
138, 78, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.946518, 0, 0
148, 78, 0, -1.61905e-005, 2.84947e-005, -5.17693e-006, 0, 1.99991, -2.46981e-005, 3.86869e-005, 6, 0.882868, 0, 0
158, 78, 0, 0.000181918, 3.43721e-005, -2.07646e-006, 1, 1.99995, 1.76193e-005, 4.23198e-005, 8, 0.876788, 0, 0
168, 78, 0, -1.27746e-005, -1.68559e-005, -3.12064e-005, 0, 1.99984, -1.13784e-005, 1.36283e-005, 8, 0.894338, 0, 0
178, 78, 0, 0.000284076, 0.00012636, 2.38279e-005, 0, 1.99918, -1.69845e-005, 5.25208e-005, 14, 0.959953, 0, 0
188, 78, 0, -6.01615e-005, 2.8836e-005, -4.76945e-005, 0, 2.00009, -4.48462e-005, -1.23397e-006, 6, 0.758052, 0, 0
198, 78, 0, 2.37243e-005, -1.9996e-005, 4.07164e-006, 1, 2.00002, 5.92218e-006, 4.58991e-007, 3, 0.771709, 0, 0
208, 78, 0, -4.77012e-005, 7.17006e-006, 3.00153e-006, 1, 1.99997, 5.75759e-006, -1.05824e-006, 3, 0.938348, 0, 0
218, 78, 0, -5.15055e-006, 4.91889e-006, -6.87093e-006, 1, 1.99998, -1.27252e-005, -4.52991e-006, 3, 0.924965, 0, 0
228, 78, 0, 3.68464e-006, 7.47124e-005, 2.92682e-005, 1, 2.00008, 4.1576e-005, -5.52517e-005, 9, 0.881459, 0, 0
18, 88, 0, -4.59879e-005, -8.13912e-005, 9.02447e-005, 0, 1.99967, 0.000525993, -0.000946359, 20, 0.918755, 0, 0
28, 88, 0, 0.000202109, -1.99999e-005, 5.03749e-005, 1, 1.99986, 3.31827e-005, -4.14627e-005, 7, 0.846522, 0, 0
38, 88, 0, 2.46292e-005, 7.54208e-006, -4.67802e-006, 1, 2, -3.54577e-006, 1.10669e-006, 5, 0.887433, 0, 0
48, 88, 0, -7.66602e-005, -9.8401e-006, -3.02868e-005, 1, 1.99995, -6.86372e-006, 3.79289e-005, 6, 0.933363, 0, 0
58, 88, 0, 0.000455582, 2.15489e-005, 3.03226e-006, 1, 2.00003, 2.3828e-005, 0.000230062, 17, 0.919589, 0, 0
68, 88, 0, 0.00014449, 4.17019e-006, 1.37425e-005, 1, 2.00035, 2.92171e-005, 0.000149838, 11, 0.914571, 0, 0
78, 88, 0, -0.00198637, 0.000954339, -7.51689e-005, 1, 1.99705, 0.000737771, -0.00118785, 20, 0.88739, 0, 0
88, 88, 0, 0.000970183, -0.012739, 0.00144159, 1, 2.01422, 0.00352692, -0.0210641, 20, 0.778887, 0, 0
98, 88, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.956645, 0, 0
108, 88, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.978696, 0, 0
118, 88, 0, 3.1525e-005, -2.27414e-006, -7.07496e-006, 1, 1.99995, -7.40171e-006, 9.67435e-006, 5, 0.888654, 0, 0
128, 88, 0, -0.00019375, 2.75429e-005, 4.57379e-005, 0, 1.99976, -1.86294e-005, -1.93223e-005, 8, 0.874204, 0, 0
138, 88, 0, -0.0003004, -9.35436e-005, 8.20961e-005, 0, 1.99922, 5.49939e-005, -0.000167837, 15, 0.799725, 0, 0
148, 88, 0, -4.00463e-005, -8.45211e-006, -1.28185e-005, 0, 1.99992, -1.02152e-005, 3.64772e-006, 6, 0.905447, 0, 0
158, 88, 0, 1.20836e-005, 2.40941e-005, 1.41906e-005, 0, 2, 1.33139e-005, 9.91195e-006, 9, 0.916145, 0, 0
168, 88, 0, 0.000193488, -2.73398e-005, -5.20831e-006, 0, 1.99984, 3.27347e-007, -8.07942e-005, 9, 0.906922, 0, 0
178, 88, 0, -0.0064314, -0.00267927, 0.000494012, 0, 1.99728, 0.000918162, -0.00198928, 20, 0.8755, 0, 0
188, 88, 0, -0.000641281, 0.000143202, -9.07037e-007, 0, 1.99893, -0.000172813, -0.000152584, 14, 0.904527, 0, 0
198, 88, 0, 0.000173719, -7.18928e-005, -6.47241e-006, 1, 1.99973, 2.36535e-005, -4.62191e-005, 10, 0.923863, 0, 0
208, 88, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.955904, 0, 0
218, 88, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.965452, 0, 0
228, 88, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.975365, 0, 0
18, 98, 0, 0.000136637, -7.91593e-005, 3.24099e-005, 1, 1.99921, -9.02755e-005, 2.39197e-005, 11, 0.957856, 0, 0
28, 98, 0, -0.00117135, -0.000245806, 0.000203624, 0, 1.99861, 0.000269609, -0.000297062, 20, 0.860738, 0, 0
38, 98, 0, -0.000259704, 0.000102859, -7.7638e-005, 0, 1.99989, -7.98493e-005, 1.01327e-005, 15, 0.906342, 0, 0
48, 98, 0, 0.000265794, 4.84963e-005, -2.5702e-005, 0, 1.99962, 2.56163e-005, -7.97253e-006, 11, 0.917674, 0, 0
58, 98, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.976166, 0, 0
68, 98, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.946928, 0, 0
78, 98, 0, -9.68136e-006, -6.68611e-006, -1.49781e-005, 1, 2, 4.26746e-006, 4.18446e-005, 9, 0.883238, 0, 0
88, 98, 0, 0.000145918, -1.37097e-005, 3.87526e-005, 1, 1.99989, -1.4804e-005, 4.16775e-005, 9, 0.911755, 0, 0
98, 98, 0, 0.000119202, 2.07824e-005, -1.84849e-006, 1, 1.99992, -4.6591e-005, 2.71364e-005, 8, 0.949012, 0, 0
108, 98, 0, 2.16282e-005, 8.89873e-005, -3.48295e-005, 1, 2, -6.33382e-005, -6.54267e-005, 8, 0.869399, 0, 0
118, 98, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.943308, 0, 0
128, 98, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.92177, 0, 0
138, 98, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.969787, 0, 0
148, 98, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.967737, 0, 0
158, 98, 0, 6.37418e-005, 2.9264e-005, -4.14252e-005, 1, 1.99986, 5.96712e-006, -5.14176e-005, 7, 0.920361, 0, 0
168, 98, 0, -4.15992e-006, -4.17563e-006, 2.7284e-005, 1, 1.99983, 2.34414e-005, -5.696e-005, 6, 0.88301, 0, 0
178, 98, 0, 0.00386003, -0.000179043, -0.000400153, 0, 2.00185, -1.76189e-005, -0.00162172, 20, 0.780406, 0, 0
188, 98, 0, 0.00883431, 0.000445111, -0.000390268, 0, 2.00588, 0.000469041, -0.00296114, 20, 0.909893, 0, 0
198, 98, 0, -5.55755e-005, 1.16474e-005, -1.20129e-005, 0, 1.99997, -1.14969e-005, 1.62005e-005, 8, 0.817003, 0, 0
208, 98, 0, -0.000135282, -3.04211e-005, -1.6012e-005, 0, 1.99986, 3.05244e-006, 1.58809e-006, 6, 0.83563, 0, 0
218, 98, 0, -0.00479685, 0.000640566, 6.86031e-005, 0, 1.99903, -0.00028319, 0.0032554, 20, 0.929962, 0, 0
228, 98, 0, -0.0641272, -0.00825822, 0.00716492, 0, 1.94762, -0.000483288, 0.0412906, 20, 0.916447, 0, 0
18, 108, 0, 2.23837e-005, -2.66391e-007, 1.37454e-005, 0, 1.99997, 2.69273e-005, 6.09711e-006, 6, 0.841045, 0, 0
28, 108, 1, 5.59391e-005, 1.40936e-005, -5.86108e-006, 0, 1.99974, -2.70723e-006, 2.26384e-005, 7, 0.915194, 0, 0
38, 108, 0, -9.39023e-005, 6.92687e-005, 6.15094e-005, 0, 2.00009, 5.75313e-005, 0.00010019, 12, 0.855824, 0, 0
48, 108, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.949107, 0, 0
58, 108, 0, 3.10999e-005, 4.44061e-005, -1.68202e-005, 1, 2.00001, -3.35973e-007, -4.15552e-005, 5, 0.871523, 0, 0
68, 108, 0, 1.3119e-005, -1.07328e-005, -1.84973e-005, 0, 1.99987, -1.51406e-005, -1.16157e-005, 7, 0.84306, 0, 0
78, 108, 0, 0.000200696, 5.18808e-005, -5.07468e-006, 0, 1.99949, -1.91615e-005, 4.09629e-005, 12, 0.931071, 0, 0
88, 108, 0, -0.000423158, -7.18182e-006, 3.31858e-005, 0, 1.99976, 8.4283e-005, 1.37519e-005, 11, 0.945239, 0, 0
98, 108, 0, -0.000149098, 7.06316e-005, -9.17937e-005, 1, 1.99979, -7.18005e-005, -3.83077e-005, 8, 0.915053, 0, 0
108, 108, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0.95829, 0, 0
118, 108, 0, 7.22508e-005, 6.6705e-005, 3.81055e-005, 1, 1.9997, -3.9426e-005, -5.21178e-005, 8, 0.92947, 0, 0
128, 108, 0, 0.000662506, 5.8572e-005, -9.39925e-005, 1, 1.99961, 2.11614e-005, 0.000235497, 12, 0.867878, 0, 0
