5,7,1.29991,103.856
6,13,1.35381,103.945
7,22,1.30318,103.835
11,15,1.33338,103.74
12,4,1.29349,103.853
13,12,1.30107,103.836
15,9,1.29843,103.856
18,1,1.29735,103.853
19,2,1.29183,103.86
28,2,1.30075,103.84
39,7,1.29344,103.854
41,24,1.34962,103.75
45,1,1.29524,103.859
46,10,1.33444,103.963
57,33,1.35072,103.873
60,19,1.35238,103.945
66,5,1.30132,103.836
71,1,1.29474,103.85
83,16,1.43553,103.786
84,19,1.30122,103.837
85,1,1.30768,103.784
87,7,1.32467,103.933
88,1,1.3693,103.873
93,8,1.29982,103.854
95,1,1.43606,103.786
103,3,1.3096,103.858
106,23,1.35845,103.886
108,9,1.33305,103.74
115,1,1.36168,103.887
123,5,1.35035,103.872
127,35,1.35243,103.945
128,18,1.28876,103.847
129,3,1.35061,103.872
130,1,1.28553,103.851
131,3,1.33343,103.743
147,1,1.34483,103.955
160,37,1.30413,103.832
162,45,1.36907,103.848
164,17,1.33816,103.845
167,6,1.29737,103.9
174,15,1.35128,103.872
178,36,1.36214,103.99
179,8,1.29858,103.856
180,3,1.3614,103.886
185,11,1.30194,103.905
201,11,1.43569,103.787
210,6,1.3593,103.888
211,1,1.3112,103.795
214,16,1.30426,103.832
219,2,1.26311,103.823
222,14,1.30476,103.831
227,7,1.36996,103.957
228,18,1.33707,103.779
234,5,1.3644,103.866
236,8,1.30225,103.86
239,2,1.29788,103.857
243,11,1.35349,103.834
255,20,1.39255,103.895
260,3,1.3054,103.93
267,5,1.29402,103.854
272,24,1.39191,103.895
281,10,1.38064,103.849
294,1,1.29902,103.848
296,18,1.3474,103.868
298,3,1.30064,103.84
302,15,1.29857,103.855
303,28,1.35374,103.834
304,1,1.31528,103.884
311,10,1.34296,103.775
316,32,1.38556,103.901
319,1,1.38903,103.987
325,26,1.35365,103.834
330,1,1.30173,103.838
337,8,1.30131,103.86
340,8,1.30742,103.833
354,13,1.34978,103.85
359,28,1.28479,103.859
367,3,1.35352,103.834
380,9,1.34223,103.693
385,3,1.3327,103.939
389,14,1.35663,103.989
404,1,1.45,103.822
418,6,1.42335,103.841
421,7,1.37233,103.894
424,6,1.38481,103.743
432,17,1.29921,103.856
437,14,1.37523,103.879
439,8,1.3982,103.873
454,1,1.28135,103.842
455,4,1.35972,103.885
476,2,1.32399,103.852
477,1,1.3421,103.693
500,5,1.3785,103.837
511,9,1.37451,103.887
527,11,1.35027,103.849
531,4,1.35196,103.954
538,12,1.43661,103.787
548,2,1.28512,103.845
552,7,1.30194,103.85
556,21,1.35535,103.831
563,5,1.35202,103.954
567,8,1.35369,103.989
584,19,1.30281,103.877
591,5,1.34931,103.932
598,6,1.44022,103.801
611,5,1.43,103.774
613,9,1.43041,103.829
619,9,1.30087,103.836
628,6,1.36121,103.991
635,9,1.34004,103.742
645,1,1.37229,103.949
647,18,1.35357,103.871
651,4,1.31206,103.877
653,1,1.35397,103.989
675,16,1.38402,103.77
693,26,1.37921,103.764
752,2,1.35366,103.944
767,22,1.35263,103.945
773,2,1.28456,103.852
789,2,1.28854,103.847
795,12,1.26409,103.813
833,16,1.35184,103.944
854,1,1.34819,103.744
873,5,1.35285,103.944
883,1,1.27584,103.844
897,13,1.36904,103.849
905,1,1.3128,103.926
928,5,1.36913,103.849
941,10,1.35408,103.945
945,23,1.29192,103.855
956,11,1.28454,103.834
959,8,1.43553,103.786
962,5,1.33458,103.962
969,3,1.2862,103.844
988,5,1.29879,103.857
989,22,1.30436,103.834
993,1,1.37604,103.753
996,1,1.29221,103.856
1000,1,1.31981,103.912
1008,3,1.3051,103.832
1019,3,1.29184,103.856
1028,6,1.35042,103.848
1039,1,1.31897,103.844
1044,2,1.31944,103.844
1055,2,1.29536,103.83
1059,3,1.28997,103.856
1061,3,1.30419,103.81
1063,12,1.43563,103.786
1067,2,1.42937,103.837
1080,10,1.30117,103.84
1081,14,1.33436,103.963
1087,2,1.29353,103.86
1089,13,1.39359,103.913
1093,16,1.35053,103.725
1094,21,1.31494,103.893
1100,2,1.28963,103.839
1103,4,1.3691,103.848
1106,7,1.42831,103.838
1113,2,1.34955,103.935
1114,12,1.35239,103.945
1123,2,1.29339,103.856
1125,20,1.26397,103.821
1130,7,1.29927,103.845
1132,1,1.37668,103.828
1136,1,1.35211,103.937
1143,4,1.33287,103.74
1146,11,1.30261,103.835
1149,58,1.30228,103.837
1153,16,1.30483,103.831
1154,10,1.35227,103.945
1158,24,1.30408,103.833
1160,17,1.33376,103.851
1173,4,1.44149,103.824
1175,1,1.35604,103.989
1178,13,1.4293,103.837
1180,26,1.30103,103.839
1187,3,1.33343,103.743
1196,9,1.38929,103.988
1200,1,1.31314,103.883
1204,2,1.35283,103.944
1208,14,1.31097,103.856
1210,23,1.29378,103.853
1214,8,1.30664,103.83
1219,10,1.35408,103.945
1226,8,1.33068,103.854
1231,1,1.29946,103.856
1232,11,1.38911,103.978
1234,3,1.29833,103.846
1247,1,1.35747,103.885
1258,38,1.30497,103.903
1260,22,1.31515,103.765
1266,4,1.32464,103.851
1267,4,1.29963,103.854
1268,5,1.39213,103.905
1276,6,1.2943,103.853
1277,3,1.28707,103.851
1279,2,1.33943,103.707
1282,3,1.26384,103.822
1285,8,1.35282,103.943
1288,4,1.3173,103.844
1289,4,1.33695,103.794
1304,8,1.26356,103.823
1306,2,1.3004,103.845
1311,4,1.29897,103.848
1312,2,1.29172,103.859
1313,3,1.44129,103.824
1320,11,1.35218,103.953
1321,2,1.31989,103.843
1325,18,1.33888,103.706
1328,2,1.30426,103.832
1330,4,1.36212,103.885
1331,27,1.30136,103.837
1333,21,1.38485,103.745
1334,6,1.29977,103.845
1336,32,1.30447,103.832
1352,25,1.29304,103.853
1358,16,1.33363,103.848
1363,1,1.31141,103.795
1365,11,1.3321,103.913
1375,13,1.31769,103.853
1378,4,1.34891,103.932
1379,65,1.29899,103.848
1380,8,1.29156,103.845
1381,22,1.39253,103.896
1388,32,1.30121,103.837
1396,4,1.30353,103.836
1397,4,1.35949,103.885
1400,8,1.28557,103.854
1408,3,1.36418,103.866
1411,2,1.26378,103.821
1413,2,1.30515,103.931
1419,11,1.35292,103.943
1420,1,1.33061,103.854
1425,7,1.30552,103.905
1435,23,1.30211,103.858
1444,5,1.30178,103.85
1446,11,1.4168,103.834
1447,1,1.35221,103.835
1448,28,1.37375,103.887
1464,4,1.33877,103.705
1469,7,1.35391,103.96
1476,15,1.3499,103.873
1479,2,1.30308,103.835
1481,1,1.29479,103.859
1483,11,1.38492,103.745
1487,2,1.29803,103.838
1492,4,1.35378,103.945
1495,5,1.29109,103.858
1497,2,1.30304,103.858
1507,1,1.27933,103.835
1511,6,1.30694,103.788
1513,3,1.36116,103.99
1517,2,1.33378,103.89
1525,1,1.28353,103.82
1528,8,1.29978,103.855
1529,2,1.33403,103.955
1539,4,1.30661,103.829
1547,3,1.30843,103.762
1557,4,1.31254,103.766
