90,1,1.31134,103.765
133,327,1.37593,103.752
609,542,1.37713,103.856
610,11,1.33443,103.955
623,142,1.31031,103.776
624,124,1.37899,103.849
627,1,1.37689,103.856
639,423,1.33431,103.954
643,0,1.34558,103.733
656,0,1.32455,103.861
673,2,1.37887,103.845
687,210,1.44326,103.785
689,0,1.3517,103.853
712,216,1.33305,103.776
713,0,1.37647,103.856
721,0,1.40032,103.902
732,2,1.29725,103.801
742,0,1.29778,103.77
751,0,1.37279,103.883
759,1,1.37782,103.856
776,1,1.2887,103.843
784,4,1.33445,103.955
788,0,1.37835,103.856
791,31,1.33462,103.954
807,9,1.40079,103.902
811,0,1.30024,103.849
813,44,1.33725,103.87
828,29,1.34549,103.932
836,9,1.29409,103.778
837,0,1.28228,103.822
848,5,1.34542,103.934
852,0,1.34669,103.713
857,0,1.37784,103.857
862,0,1.33428,103.955
863,2,1.33503,103.89
877,0,1.31937,103.862
885,2,1.37899,103.857
890,0,1.33398,103.777
891,17,1.34403,103.75
894,12,1.34639,103.931
903,61,1.37789,103.856
914,0,1.35669,103.89
921,1,1.37641,103.856
922,0,1.37633,103.752
950,0,1.37819,103.857
965,0,1.38118,103.849
979,2,1.3773,103.856
994,0,1.37734,103.856
1013,0,1.37729,103.856
1015,0,1.34097,103.883
1042,28,1.37638,103.752
1068,11,1.33405,103.955
1070,1,1.33495,103.955
1072,0,1.30046,103.849
1091,3,1.34622,103.684
1140,3,1.33461,103.956
1161,1,1.30294,103.852
1168,0,1.32569,103.836
1217,23,1.32931,103.776
1302,0,1.40089,103.903
1319,3,1.37796,103.857
1345,0,1.35671,103.891
1349,2,1.37824,103.856
1355,0,1.3461,103.935
1361,1,1.30868,103.779
1368,0,1.44038,103.801
1369,6,1.37781,103.857
1373,1,1.29726,103.801
1383,0,1.37589,103.855
1387,1,1.37901,103.848
1391,0,1.31039,103.778
1395,2,1.30008,103.852
1398,0,1.37913,103.857
1414,1,1.31615,103.884
1422,0,1.29654,103.783
1454,1,1.29648,103.773
1456,0,1.35672,103.89
1457,29,1.33206,103.777
1468,1,1.29744,103.85
1474,1,1.34657,103.933
1518,3,1.32726,103.854
1553,0,1.29726,103.801
1568,3,1.34491,103.933
1613,0,1.29248,103.774
1672,0,1.3567,103.891
1674,1,1.34609,103.931
1679,0,1.30129,103.851
1696,0,1.35682,103.891
1759,0,1.33377,103.955
1762,1,1.29631,103.852
1788,0,1.29542,103.772
1819,2,1.37852,103.856
1820,0,1.29878,103.847
1821,0,1.3275,103.854
1862,0,1.30205,103.85
1879,0,1.35484,103.846
1884,0,1.37612,103.857
1894,1,1.33589,103.955
1901,0,1.29813,103.853
1911,0,1.33488,103.953
1925,0,1.33232,103.915
1949,2,1.35751,103.89
1954,0,1.29512,103.771
1970,0,1.37788,103.857
1987,0,1.3984,103.905
1991,0,1.37868,103.858
2018,0,1.37456,103.755
2077,0,1.29498,103.774
2110,0,1.28205,103.832
2113,2,1.34849,103.678
2188,0,1.32059,103.913
2204,2,1.3455,103.934
2288,0,1.31114,103.778
2315,16,1.33221,103.774
2385,0,1.33092,103.775
2471,0,1.3009,103.85
2848,32,1.37588,103.938
2855,0,1.34627,103.686
2862,6,1.29711,103.809
2868,0,1.37795,103.857
2885,0,1.36317,103.745
2889,0,1.37767,103.856
2905,0,1.37678,103.849
2939,4,1.30928,103.781
2971,10,1.37837,103.849
2972,1,1.34769,103.681
2996,0,1.36416,103.747
3002,0,1.33367,103.775
3038,0,1.41887,103.838
3053,0,1.34566,103.684
3075,0,1.28636,103.837
3080,5,1.2964,103.85
3107,0,1.34468,103.68
3118,0,1.38088,103.85
3170,182,1.35704,103.89
3172,6,1.31062,103.779
3197,1,1.36908,103.77
3199,0,1.3108,103.841
3240,4,1.30524,103.773
3260,0,1.44498,103.785
3498,0,1.29469,103.774
3530,0,1.41748,103.831
3572,0,1.41725,103.837
3623,0,1.29102,103.781
3704,0,1.34922,103.86
4074,0,1.31504,103.906
4235,0,1.37597,103.85
4382,0,1.3712,103.884
4701,0,1.30462,103.783
6389,4,1.29505,103.85
6516,1,1.30065,103.789
6626,0,1.35311,103.96
6759,0,1.31705,103.902
7173,0,1.4278,103.774
7321,1,1.33495,103.954
7341,0,1.33495,103.954
7345,0,1.44575,103.785
7366,0,1.28776,103.826
7376,0,1.29709,103.773
7410,26,1.37452,103.752
7429,0,1.3441,103.858
7434,0,1.37827,103.849
7456,3,1.31892,103.817
7548,3,1.37851,103.857
7549,0,1.33285,103.777
7589,4,1.34507,103.934
7658,0,1.37611,103.856
7675,1,1.37904,103.848
7684,41,1.33287,103.777
7736,0,1.37284,103.856
7741,0,1.29636,103.85
7743,2,1.28742,103.827
7752,0,1.32405,103.852
7808,1,1.29983,103.776
7815,0,1.43964,103.787
7875,0,1.33194,103.776
7879,6,1.34575,103.791
7880,0,1.38015,103.849
7898,1,1.33329,103.95
7935,0,1.44266,103.791
7943,0,1.3821,103.888
7951,0,1.29738,103.85
7991,0,1.29766,103.849
8031,0,1.27608,103.849
8053,1,1.38661,103.899
8064,0,1.37845,103.858
8067,0,1.35093,103.682
8086,0,1.44361,103.786
8107,0,1.3432,103.934
8116,0,1.39524,103.885
8123,0,1.30033,103.849
8130,0,1.35682,103.891
8145,0,1.31212,103.773
8157,0,1.30772,103.78
