66, 46, 0, 2.25499e-007, -1, -1.23563e-012, 2.49478, 2, -3.1649e-012, -1.00006, 0.944276
76, 46, 0, 1.40431e-005, -1, 3.78137e-015, -48.5202, 2, 3.69742e-015, -1, 0.970545
86, 46, 0, 2.07067e-005, -1, -2.1042e-010, 4.43298, 1, -1.79595e-008, -0.999757, 0.93644
96, 46, 0, -7.32149e-006, -1, -3.83454e-010, 6.96907, 1, 6.14342e-010, -0.999575, 0.924769
106, 46, 0, 1.88266e-006, -1, -1.13662e-011, 21.8123, 1, -5.91464e-012, -1.00013, 0.917013
116, 46, 0, 9.13959e-006, -1, -3.26454e-013, 1.98892, 1, 7.08429e-013, -1, 0.926998
126, 46, 0, 1.06031e-005, -1, 1.93102e-010, 0.77972, 2, -3.18658e-010, -1.00095, 0.978905
136, 46, 0, 0.000498106, -1, -6.52289e-008, 3702.25, 2, 1.91862e-007, -1.48488, 0.985238
146, 46, 0, -2.00257e-006, -1, 2.53423e-009, -2.10348, 2, 2.75799e-010, -0.998396, 0.968277
156, 46, 0, -6.40438e-007, -1, 7.32912e-012, -17.7379, 2, -3.96376e-011, -0.999794, 0.945745
166, 46, 0, -8.20743e-006, -1, -7.06072e-007, 152.218, 2, 7.47377e-007, 4.65189, 0.950965
176, 46, 0, 1.72361e-006, -1, 3.93291e-012, -15.6211, 2, 2.65258e-012, -1.00004, 0.950451
186, 46, 0, 1.22372e-005, -1, 2.52063e-011, -35.5829, 2, -1.4343e-011, -1.00007, 0.958104
196, 46, 0, 9.9742e-008, -1, 7.71684e-017, -1.50758, 2, -2.64419e-017, -1, 0.966809
206, 46, 0, -3.72633e-007, -1, -2.66178e-014, -0.322259, 2, 2.39946e-014, -1, 0.966081
216, 46, 0, -5.65109e-008, -1, 1.04122e-011, -12.833, 2, -9.88987e-011, -1.00046, 0.971656
226, 46, 0, -1.80927e-007, -1, -3.63373e-014, 2.30686, 2, -6.91712e-014, -1.00001, 0.955785
26, 56, 0, 2.38005e-007, -1, 3.6184e-014, 1.86628, 2, 2.35564e-014, -1, 0.952341
36, 56, 0, 8.2448e-006, -1, -3.01822e-008, 106.439, 2, -4.53038e-008, -1.35844, 0.924752
46, 56, 0, 0.0466912, -1, -0.00178993, 52117.4, 2, -0.00136844, -1997.82, 0.946243
56, 56, 0, -3.17204e-007, -1, 4.36821e-010, -15.1985, 2, 1.13341e-008, -0.977172, 0.950241
66, 56, 0, 2.18138e-007, -1, -3.13605e-009, -27.2516, 2, 3.11514e-007, 0.692446, 0.964183
76, 56, 0, -7.30236e-005, -1, 2.67269e-009, -326.285, 2, -4.18225e-009, -0.988145, 0.965186
86, 56, 0, -0.000583064, -1, -3.81647e-006, -3793.01, 2, -1.03838e-006, -25.829, 0.98744
96, 56, 0, 2.07912e-007, -1, -8.18672e-009, -18.3376, 2, -1.32064e-007, -2.28954, 0.9591
106, 56, 0, 8.63577e-006, -1, -7.20794e-012, -2.77957, 1, -1.11061e-011, -1.00004, 0.94702
116, 56, 0, 4.55073e-006, -1, 7.29605e-011, -18.4489, 1, -4.54985e-011, -0.99976, 0.935309
126, 56, 0, 4.31589e-007, -1, 1.42347e-012, -30.2629, 2, 1.74834e-008, -1.02472, 0.967592
136, 56, 0, -1.05264e-005, -1, 2.95729e-012, -102.859, 2, -8.44766e-012, -0.999973, 0.966291
146, 56, 0, -1.30559e-005, -1, -1.57291e-008, -214.922, 2, 1.52726e-008, -1.23294, 0.954465
156, 56, 0, -7.21409e-006, -1, -5.51108e-007, -33.2804, 2, -8.32516e-007, -3.66705, 0.947846
166, 56, 0, -2.4098e-005, -1, 2.11449e-006, 695.568, 2, -9.88173e-006, -62.3223, 0.961062
176, 56, 0, -2.2875e-007, -1, 1.30449e-011, -13.5173, 1, -2.08591e-010, -0.999815, 0.894312
186, 56, 0, 9.87191e-007, -1, 8.24564e-011, 45.6071, 0, 1.07866e-010, -1.00088, 0.895405
196, 56, 0, 1.05847e-007, -1, -7.00246e-017, -5.74431, 0, -4.15637e-015, -1, 0.88889
206, 56, 0, 0.000125287, -1, 1.79308e-005, 671.432, 1, 5.84887e-008, 94.6704, 0.909163
216, 56, 0, 8.11348e-007, -1, -2.14659e-014, 3.45608, 2, -1.71537e-014, -0.999999, 0.948421
226, 56, 0, 1.36094e-005, -1, 8.2037e-010, 2.07445, 1, 3.38295e-010, -1.00189, 0.91526
26, 66, 0, -4.41781e-007, -1, -7.57151e-011, -0.90514, 2, -2.82035e-010, -0.998652, 0.962876
36, 66, 0, 2.13445, -1, 0.00309451, -4.04065e+006, 1, 0.00532006, -5859.1, 0.886754
46, 66, 0, -4.99539e-006, -1, -2.06189e-008, -13.9172, 2, 4.6901e-010, -1.07822, 0.935293
56, 66, 0, -3.87272e-006, -1, -7.26062e-013, -14.6122, 2, 3.50066e-014, -1, 0.939687
66, 66, 0, 1.74587e-005, -1, 1.51703e-009, 5.26664, 2, -3.34838e-009, -1.00389, 0.983356
76, 66, 0, -7.3183e-007, -1, -1.353e-007, -4.91707, 2, -1.31377e-007, 0.26154, 0.978916
86, 66, 0, 0.0423278, -1, 0.00673191, -1148.74, 2, -0.000121062, -182.885, 0.955489
96, 66, 0, 1.91056e-006, -1, -1.26749e-012, -50.0306, 2, -3.81696e-011, -0.999835, 0.95542
106, 66, 0, 5.14815e-007, -1, -1.49389e-015, -12.865, 2, 1.35332e-014, -1, 0.970544
116, 66, 0, 1.#QNAN, 1.#QNAN, 1.#QNAN, 1.#QNAN, 2, 1.#QNAN, 1.#QNAN, 0.97861
126, 66, 0, -1.60985e-005, -1, 2.62598e-011, 3.50423, 1, -2.93866e-011, -0.999987, 0.934967
136, 66, 0, 6.53677e-007, -1, 1.36693e-010, 8.31375, 1, -3.22138e-010, -0.996978, 0.913573
146, 66, 0, 8.86018e-007, -1, -3.91066e-011, 6.19178, 1, -1.36137e-010, -1.00083, 0.914993
156, 66, 0, -8.83411e-006, -1, 1.91452e-013, -73.3557, 2, -9.3177e-013, -0.999998, 0.9625
166, 66, 0, -1.23433e-005, -1, 2.02628e-010, -106.516, 2, -6.19666e-011, -0.998244, 0.982544
176, 66, 0, 2.83884e-007, -1, -1.39479e-007, 9.27707, 2, -1.98579e-007, -7.6604, 0.984482
186, 66, 0, -2.83968e-007, -1, 2.86417e-013, 2.66162, 2, -1.27467e-013, -0.999996, 0.978146
196, 66, 0, -8.71061e-007, -1, 4.94995e-010, 4.72179, 2, -1.5981e-009, -1.00587, 0.966107
206, 66, 0, -5.74167e-007, -1, -1.88922e-011, 0.0375092, 2, 4.9696e-011, -0.999643, 0.965808
216, 66, 0, 9.30142e-006, -1, 3.09171e-010, -1.78323, 2, 8.66576e-010, -1.00219, 0.966969
226, 66, 0, 1.13402e-005, -1, -5.72359e-010, -2.27238, 2, -2.66515e-009, -0.997987, 0.97684
26, 76, 0, 2.93574e-005, -1, 1.82101e-008, 5.77734, 2, 9.68316e-009, -0.849238, 0.921157
36, 76, 0, 4.11043e-005, -1, 1.11516e-007, -11.6998, 2, 1.43626e-007, -1.26781, 0.931872
46, 76, 0, -0.000123336, -1, 1.02907e-005, -117.542, 2, 6.10821e-006, 7.06848, 0.959771
56, 76, 0, -5.45669e-006, -1, 9.16632e-009, -25.6092, 2, 3.2027e-009, -0.959159, 0.971186
66, 76, 0, 7.88459e-006, -1, 8.92816e-007, 30.5598, 2, 7.46047e-008, 2.65189, 0.994431
76, 76, 0, -7.89422e-005, -1, -1.2252e-007, -61.056, 2, -5.77205e-008, -1.09061, 0.980479
86, 76, 0, 0.000193748, -1, 3.36974e-006, 9.4129, 1, 1.04155e-007, -0.515719, 0.929527
96, 76, 0, 1.68958e-007, -1, -9.05279e-014, -4.12728, 1, 4.94708e-013, -0.999997, 0.91614
106, 76, 0, -1.1067e-007, -1, -2.00095e-013, 8.01658, 1, 2.79406e-012, -0.99999, 0.935639
116, 76, 0, -3.03505e-005, -1, -2.7549e-006, -176.575, 1, -8.52807e-007, -17.4357, 0.949531
126, 76, 0, -2.45449e-006, -1, -2.65209e-010, 20.1479, 2, -1.26432e-009, -0.999097, 0.975576
136, 76, 0, 1.24781e-005, -1, -4.86325e-009, 15.7999, 2, 2.30889e-008, -0.972831, 0.977126
146, 76, 0, -4.64224e-007, -1, 4.67277e-009, 1.07329, 2, -1.14489e-008, -0.97978, 0.963125
156, 76, 0, 1.86751e-008, -1, -5.95453e-015, 1.67375, 2, 3.04012e-015, -1, 0.925314
166, 76, 0, -1.35969e-007, -1, 1.22936e-010, 4.06294, 1, -8.08668e-009, -0.987673, 0.9308
176, 76, 0, 2.01685e-007, -1, -1.12537e-013, -1.66459, 1, -1.4698e-013, -1, 0.936053
186, 76, 0, 5.70892e-006, -1, -6.02431e-009, -188.344, 1, 3.39099e-008, -0.802512, 0.946557
196, 76, 0, -2.29869e-007, -1, -2.56707e-016, 1.30763, 2, -1.17118e-018, -1, 0.940412
206, 76, 0, 5.3552e-007, -1, -1.52379e-009, 2.34313, 2, -7.6358e-009, -1.04439, 0.934517
216, 76, 0, -3.81354e-006, -1, -5.54813e-011, 29.0986, 2, -2.28619e-010, -0.999717, 0.933518
226, 76, 0, 6.25868e-008, -1, 6.18802e-016, -13.7443, 1, -4.7343e-014, -1, 0.92561
26, 86, 0, -6.66451e-007, -1, -1.66613e-015, -5.22397, 1, -1.10786e-014, -1, 0.941217
36, 86, 0, 3.32929e-005, -1, 1.1745e-010, 5.62286, 2, -4.13619e-010, -0.999071, 0.920965
46, 86, 0, -0.000138386, -1, -4.18604e-011, -243.493, 2, 4.4075e-011, -1.00008, 0.930592
56, 86, 0, -6.53632e-006, -1, -8.2686e-007, -23.7337, 2, 5.69656e-008, -4.19095, 0.94136
66, 86, 0, 3.64546e-005, -1, -5.8737e-007, -95.6235, 2, -4.83012e-007, 0.306107, 0.937398
76, 86, 0, -7.6151e-005, -1, -1.7636e-006, -139.264, 1, 4.17252e-006, -5.03873, 0.942594
86, 86, 0, 2.04965e-006, -1, 3.11147e-008, 53.6037, 1, 2.9194e-008, -0.388488, 0.928371
96, 86, 0, 4.84432e-006, -1, 2.97729e-008, 19.5855, 1, 6.16898e-009, -0.864456, 0.943755
106, 86, 0, -1.88886e-006, -1, 2.27943e-012, -29.7586, 1, 1.03824e-011, -0.999965, 0.936843
116, 86, 0, -2.70093e-006, -1, 3.43041e-012, 20.1972, 2, -1.19258e-011, -1.00003, 0.949742
126, 86, 0, -9.16396e-007, -1, -3.30567e-012, 16.1615, 1, -1.00347e-010, -0.999838, 0.937915
136, 86, 0, -2.35071e-006, -1, -9.81419e-012, 24.4774, 1, 1.02943e-011, -0.999944, 0.945654
146, 86, 0, 1.08062e-005, -1, 1.14831e-008, -3.36304, 1, 4.01693e-008, -1.07247, 0.935381
156, 86, 0, 1.11057e-005, -1, 8.8114e-006, 83.2628, 2, 1.54904e-007, 66.4798, 0.959184
166, 86, 0, 0.0111775, -1, -0.000290601, -10445.2, 2, -5.26582e-005, 270.819, 0.96495
176, 86, 0, 3.35707e-006, -1, 2.72701e-009, 15.7702, 2, 2.24679e-010, -0.989593, 0.972776
186, 86, 0, 1.40232e-006, -1, 3.73514e-009, 8.71671, 2, -4.0488e-009, -0.987032, 0.964356
196, 86, 0, 2.41672e-005, -1, 3.09461e-006, 72.649, 1, -1.90024e-006, 8.19929, 0.91149
206, 86, 0, -0.00798441, -1, -0.000284887, 76745.4, 1, -0.00659225, 2738.2, 0.930971
216, 86, 0, 2.5089e-008, -1, 3.91956e-011, -37.2279, 1, 3.08066e-008, -1.14494, 0.927096
226, 86, 0, -6.76515e-007, -1, -1.10073e-007, -18.4105, 1, 2.84615e-008, -1.20658, 0.93488
26, 96, 0, -1.10776e-005, -1, -9.80066e-010, 24.0954, 1, 5.06101e-009, -0.997925, 0.917707
36, 96, 0, 3.2085e-005, -1, -1.30024e-007, -17.7395, 1, 3.34628e-008, -0.785858, 0.916543
46, 96, 0, -2.57611e-007, -1, -2.85225e-010, -3.23494, 1, 2.7139e-011, -1.00623, 0.904963
56, 96, 0, 2.30902e-005, -1, -1.793e-007, -20.1734, 2, -9.55336e-006, -0.25708, 0.935921
66, 96, 0, -1.79518e-005, -1, -1.00381e-011, -90.4999, 2, 1.26739e-011, -1.00005, 0.936154
76, 96, 0, 1.65285e-005, -1, -1.71893e-012, 6.81065, 2, 9.85064e-013, -0.999999, 0.944298
86, 96, 0, 2.06478e-007, -1, -1.81284e-012, 2.00673, 2, 3.77268e-012, -0.999957, 0.967247
96, 96, 0, 5.08439e-006, -1, 1.66565e-009, 44.4762, 2, -1.24963e-009, -0.98739, 0.954816
106, 96, 0, 6.50458e-006, -1, -6.881e-006, 52.5199, 2, -4.5546e-007, -51.9369, 0.951873
116, 96, 0, -7.41028e-005, -1, 4.26629e-006, 202.706, 2, -1.24506e-007, -11.1913, 0.962878
126, 96, 0, 1.14039e-005, -1, 6.26574e-013, -24.1949, 2, -7.87625e-013, -1.00001, 0.985184
136, 96, 0, -2.08003e-005, -1, 6.40277e-008, 70.3859, 2, -7.67367e-008, -1.20397, 0.987548
146, 96, 0, -4.83888e-008, -1, 1.11262e-010, -16.8734, 2, 1.91913e-009, -0.989702, 0.964401
156, 96, 0, 0.000124364, -1, 3.91533e-006, 156.51, 2, 2.5205e-006, 4.73177, 0.951365
166, 96, 0, 1.65723e-005, -1, 3.92605e-010, -0.054735, 1, -1.04855e-010, -0.998989, 0.941283
176, 96, 0, -1.41965e-005, -1, -1.38858e-007, 49.2515, 1, -9.90622e-008, -0.735566, 0.943078
186, 96, 0, -8.61509e-008, -1, -1.76191e-013, -23.9366, 1, 5.04956e-011, -0.999641, 0.946387
196, 96, 0, -4.49587e-006, -1, 1.58265e-010, 4.65226, 1, -3.33041e-011, -1.00052, 0.942511
206, 96, 0, -0.000185216, -1, 7.39836e-013, 581.042, 2, 9.86196e-013, -1, 0.975531
216, 96, 0, 1.09636e-006, -1, 6.55181e-010, -66.8019, 2, 3.1562e-009, -1.03117, 0.979525
226, 96, 0, -4.20656e-008, -1, -3.46981e-014, 2.81822, 2, 3.17387e-010, -0.998078, 0.944056
26, 106, 0, 3.24084e-005, -1, -1.06176e-007, -18.1518, 1, -7.3813e-008, -0.818186, 0.914305
36, 106, 0, -1.61375e-005, -1, 2.10065e-011, 17.6937, 1, 8.63804e-012, -1.00002, 0.922088
46, 106, 0, -0.00229271, -1, -2.70559e-005, -532.047, 2, -2.84931e-006, -7.25339, 0.972616
56, 106, 0, 0.000429499, -1, 0.000347409, 1205.98, 2, -0.000158295, 972.838, 0.980605
66, 106, 0, -1.3912e-005, -1, -4.80332e-012, -144.096, 2, 1.68003e-011, -1.00005, 0.981147
76, 106, 0, -5.84869e-006, -1, 1.36079e-009, -40.7852, 2, -2.11745e-009, -0.992055, 0.97631
86, 106, 0, 1.64332e-007, -1, -1.8349e-009, -19.1629, 1, 7.66237e-008, -0.584497, 0.937751
96, 106, 0, 1.65442e-005, -1, 5.99893e-010, 0.853394, 1, -4.7204e-010, -0.99856, 0.938819
106, 106, 0, -3.24947e-005, -1, -1.2015e-008, 27.8417, 1, 2.90388e-009, -0.991481, 0.936522
116, 106, 0, -2.70975e-008, -1, 3.20126e-013, -9.97009, 1, 2.76038e-012, -0.999972, 0.932946
126, 106, 0, 0.000110365, -1, -3.81016e-006, -1590.28, 2, 1.86709e-005, 54.9686, 0.951143
136, 106, 0, 7.4939e-005, -1, 3.03579e-006, -2684.38, 1, -2.74463e-005, -121.695, 0.926257
146, 106, 0, -1.68939e-005, -1, -8.26439e-007, 122.897, 1, 7.03911e-006, 3.00261, 0.935625
156, 106, 0, 2.36243e-005, -1, -1.90973e-010, -4.45816, 1, -1.7705e-011, -0.999907, 0.924646
166, 106, 0, 2.16932e-005, -1, -6.69133e-009, 14.0657, 2, 1.11759e-007, -1.03543, 0.933223
176, 106, 0, 9.59438e-006, -1, -9.50582e-009, 4.4999, 2, 4.57117e-008, -1.0554, 0.9592
186, 106, 0, -5.04859e-006, -1, 3.22805e-014, 30.4166, 2, -4.80213e-014, -1, 0.962988
196, 106, 0, -1.72551e-006, -1, -1.66725e-015, 18.091, 2, 1.83853e-014, -1, 0.979713
206, 106, 0, -3.78338e-006, -1, -3.74042e-014, 31.429, 2, 8.85938e-014, -1, 0.929656
216, 106, 0, -2.12028e-006, -1, 7.39816e-012, 18.8816, 1, 4.22937e-012, -1.00006, 0.899567
226, 106, 0, 4.73067e-008, -1, -2.74342e-010, -0.602174, 1, 2.02707e-010, -0.993799, 0.914635
26, 116, 0, 7.67722e-006, -1, 8.29306e-012, 14.3537, 2, 1.76582e-011, -1.00009, 0.952563
36, 116, 0, 2.74098e-006, -1, -1.11014e-008, 11.93, 1, -2.03482e-006, 0.268179, 0.94436
46, 116, 0, 0.00212683, -1, -4.40154e-005, 13837.9, 2, -0.000597027, -288.715, 0.955857
56, 116, 0, -2.73292e-006, -1, -3.62474e-009, 33.2003, 1, 1.72542e-009, -0.970675, 0.915845
66, 116, 0, 4.614e-005, -1, 2.93286e-007, 1152.9, 1, 2.06535e-006, 6.36431, 0.881064
76, 116, 0, 5.34556e-006, -1, 9.31033e-009, 28.4805, 1, 5.74679e-010, -0.946613, 0.889192
86, 116, 0, 3.09117e-008, -1, 1.43026e-013, 4.45105, 1, -6.70215e-010, -1.00228, 0.896809
96, 116, 0, -2.19813e-005, -1, -9.84398e-013, -79.8492, 1, 1.39229e-012, -1, 0.932067
106, 116, 0, 1.25354e-005, -1, -5.79007e-011, -5.41126, 2, 1.30451e-011, -1.00005, 0.978536
116, 116, 0, 2.54999e-005, -1, 7.72871e-010, 7.90272, 2, -2.0854e-010, -0.999183, 0.964806
126, 116, 0, 1.47336e-005, -1, 2.90343e-010, 9.52784, 1, -2.40893e-010, -0.999617, 0.914073
136, 116, 0, -0.000232687, -1, 7.26865e-008, -5213.67, 1, -5.37879e-008, 0.62993, 0.909633
146, 116, 0, 1.40937e-005, -1, -6.18595e-017, 315.168, 1, -9.55163e-016, -1, 0.910471
156, 116, 0, -3.16836e-007, -1, -6.91465e-009, 18.9573, 1, 5.46079e-008, -0.63788, 0.930572
166, 116, 0, -1.22e-005, -1, -8.26567e-013, -235.459, 2, 1.43322e-011, -1.00002, 0.915874
176, 116, 0, -4.73744e-006, -1, -1.38661e-014, -33.792, 2, 3.96646e-014, -1, 0.966584
186, 116, 0, -3.08936e-007, -1, -6.19359e-012, -5.30464, 2, 5.79265e-013, -1.00005, 0.973669
196, 116, 0, -1.91069e-006, -1, -7.56343e-010, 0.692301, 2, -4.13109e-012, -1.00133, 0.973439
206, 116, 0, 5.47986e-006, -1, -7.20885e-011, 66.0072, 1, 4.5153e-011, -1.00066, 0.938739
216, 116, 0, 0.00128473, -1, 1.40785e-005, -1691.69, 1, -1.04529e-006, -19.7728, 0.943941
226, 116, 0, -8.81328e-008, -1, 1.46289e-012, 1.90398, 2, -8.79393e-013, -1.00003, 0.95668
26, 126, 0, 1.09448e-005, -1, -2.72882e-009, -3.20867, 2, 4.6748e-009, -1.00998, 0.971403
36, 126, 0, 1.1209e-006, -1, 6.3492e-011, -6.74541, 2, -1.7404e-011, -1.00061, 0.946946
46, 126, 0, -6.35049e-008, -1, 9.93156e-014, 3.02276, 2, -2.03614e-013, -0.999997, 0.954532
56, 126, 0, -1.47133e-006, -1, 1.28455e-013, 24.9314, 2, 2.64931e-013, -1, 0.948323
66, 126, 0, -0.0279551, -1, -0.00356705, 44190.1, 2, 0.00264049, 5634.11, 0.976911
76, 126, 0, -2.03968e-008, -1, 6.09018e-014, -8.87659, 2, 3.91609e-013, -0.999996, 0.951608
86, 126, 0, 1.41045e-005, -1, -4.79903e-008, 14.9561, 2, 1.13527e-008, -0.95694, 0.906386
96, 126, 0, -1.24429e-005, -1, -3.87479e-007, 205.517, 1, 3.74226e-008, 3.93856, 0.871475
106, 126, 0, -1.83476e-005, -1, 0.000139152, -715.576, 1, 0.000102928, 5286.56, 0.845634
116, 126, 0, 3.498e-005, -1, 3.83756e-008, -0.375533, 1, 6.03479e-007, -0.578961, 0.895464
126, 126, 0, -3.37634e-005, -1, -1.41751e-006, -44.2275, 2, -5.19911e-007, -2.29662, 0.937407
136, 126, 0, -7.89125e-008, -1, -6.39861e-014, 5.74015, 2, 4.64175e-013, -0.999997, 0.966743
146, 126, 0, -1.00923e-005, -1, 4.15067e-007, -49.882, 2, -4.69162e-008, 0.944684, 0.953403
156, 126, 0, -2.96868e-005, -1, -3.51086e-011, 9.04227, 1, -3.43739e-012, -0.999984, 0.95536
166, 126, 0, -9.44086e-005, -1, -7.432e-008, 964.331, 1, -3.242e-007, -0.245823, 0.924214
176, 126, 0, 5.73422e-008, -1, -1.26405e-011, 0.126024, 1, 2.48017e-010, -0.996868, 0.879444
186, 126, 0, -1.83564e-007, -1, 3.691e-013, -16.4218, 1, 1.31429e-012, -0.999984, 0.878508
196, 126, 0, 6.39394e-008, -1, -2.50011e-015, -6.15427, 1, 3.6166e-014, -1, 0.888006
206, 126, 0, -4.10273e-006, -1, 7.24721e-011, -16.1963, 2, -8.01751e-011, -0.999718, 0.968023
216, 126, 0, -9.06705e-006, -1, 3.5769e-011, -5.9842, 2, 3.77603e-011, -0.999931, 0.957949
226, 126, 0, -1.08986e-007, -1, 1.09192e-009, 42.2133, 2, 1.00202e-007, -0.0536506, 0.960587
26, 136, 0, 1.7352e-005, -1, -3.81751e-009, 0.179476, 0, -9.05296e-010, -1.00602, 0.882682
36, 136, 0, -4.94096e-006, -1, -1.48814e-009, 45.708, 1, -1.58157e-009, -0.988797, 0.922808
46, 136, 0, -2.03621e-005, -1, 1.34206e-024, -41.3725, 2, -3.65671e-037, -1, 0.970716
56, 136, 0, 6.91279e-006, -1, 1.44872e-008, -182.416, 2, 2.82517e-008, -1.37904, 0.992438
66, 136, 0, -2.35649e-007, -1, 1.6355e-012, 15.02, 2, -9.42957e-012, -1.00006, 0.979406
76, 136, 0, 1.4595e-006, -1, 2.91287e-016, 8.59164, 2, -1.2098e-017, -1, 0.971528
86, 136, 0, 1.86859e-005, -1, -2.81351e-010, 4.63821, 2, -9.49626e-011, -0.999226, 0.95783
96, 136, 0, 2.49112e-005, -1, 2.70938e-007, -1.00575, 2, -3.39108e-008, -0.903612, 0.971999
106, 136, 0, 5.48876e-005, -1, -4.08817e-006, 673.627, 2, -0.000176595, -52.5741, 0.988
116, 136, 0, -5.09118e-005, -1, 2.0435e-011, 167.565, 2, 2.50949e-011, -1.00006, 0.931312
