2,0,1.35824,103.842
5,0,1.29991,103.856
6,0,1.35381,103.945
7,0,1.30318,103.835
11,0,1.33338,103.74
12,0,1.29349,103.853
13,0,1.30107,103.836
15,1,1.29843,103.856
17,0,1.33409,103.743
18,0,1.29735,103.853
19,0,1.29183,103.86
22,0,1.31738,103.844
28,0,1.30075,103.84
30,0,1.28158,103.845
39,0,1.29344,103.854
41,12,1.34962,103.75
45,0,1.29524,103.859
46,0,1.33444,103.963
53,0,1.33383,103.743
57,0,1.35072,103.873
60,0,1.35238,103.945
66,0,1.30132,103.836
71,0,1.29474,103.85
73,0,1.28408,103.844
79,0,1.32445,103.93
83,0,1.43553,103.786
84,0,1.30122,103.837
85,0,1.30768,103.784
87,0,1.32467,103.933
88,0,1.3693,103.873
91,0,1.43023,103.837
93,0,1.29982,103.854
95,0,1.43606,103.786
103,0,1.3096,103.858
106,16,1.35845,103.886
108,0,1.33305,103.74
115,2,1.36168,103.887
123,0,1.35035,103.872
124,0,1.28951,103.845
127,0,1.35243,103.945
128,2,1.28876,103.847
129,0,1.35061,103.872
130,0,1.28553,103.851
131,0,1.33343,103.743
146,0,1.4366,103.787
147,0,1.34483,103.955
153,0,1.30129,103.837
154,0,1.2828,103.846
155,0,1.31342,103.901
160,1,1.30413,103.832
161,0,1.38245,103.845
162,0,1.36907,103.848
164,0,1.33816,103.845
167,1,1.29737,103.9
174,3,1.35128,103.872
178,0,1.36214,103.99
179,0,1.29858,103.856
180,0,1.3614,103.886
184,0,1.28031,103.842
185,3,1.30194,103.905
192,0,1.33374,103.742
197,0,1.35929,103.888
201,0,1.43569,103.787
203,0,1.34752,103.872
210,0,1.3593,103.888
211,0,1.3112,103.795
214,0,1.30426,103.832
219,0,1.26311,103.823
222,0,1.30476,103.831
224,0,1.31488,103.891
227,3,1.36996,103.957
228,8,1.33707,103.779
231,2,1.27633,103.835
232,0,1.33265,103.849
234,2,1.3644,103.866
236,0,1.30225,103.86
239,0,1.29788,103.857
240,0,1.43665,103.787
243,7,1.35349,103.834
255,0,1.39255,103.895
260,0,1.3054,103.93
261,0,1.29948,103.855
267,1,1.29402,103.854
271,0,1.36915,103.849
272,0,1.39191,103.895
275,0,1.31126,103.789
281,1,1.38064,103.849
284,0,1.34583,103.871
294,0,1.29902,103.848
296,0,1.3474,103.868
298,0,1.30064,103.84
299,0,1.27983,103.84
302,1,1.29857,103.855
303,4,1.35374,103.834
304,0,1.31528,103.884
306,0,1.31248,103.877
311,0,1.34296,103.775
316,54,1.38556,103.901
319,0,1.38903,103.987
324,0,1.31227,103.877
325,0,1.35365,103.834
330,0,1.30173,103.838
337,0,1.30131,103.86
340,0,1.30742,103.833
343,1,1.34915,103.703
354,0,1.34978,103.85
359,0,1.28479,103.859
367,1,1.35352,103.834
380,1,1.34223,103.693
384,0,1.2899,103.845
385,0,1.3327,103.939
389,0,1.35663,103.989
392,0,1.29761,103.852
404,0,1.45,103.822
411,51,1.35369,103.95
415,0,1.27512,103.795
418,0,1.42335,103.841
421,0,1.37233,103.894
424,3,1.38481,103.743
426,0,1.35939,103.889
