BE,16.2811273,16.2759437,16.2682903,16.2442099,16.1881819,16.1385161,16.1258519,16.1323846,16.1663921,16.2172683,16.2651484,16.2947379,16.321341,16.3597145,16.396765,16.4390914,16.5002548,16.5698738,16.6450153,16.7222019,16.7947598,16.841149,16.8201908,16.8060877,16.797077,16.7744877,16.75362,16.725998,16.6579378,16.7516502,16.8574854,16.951072,16.9301643,16.9111012,16.9064119,16.9183963,17.0040268,17.0834496,17.1668725,17.2490906,17.3268923,17.3895791,17.4342979,17.4843966,17.5318094,17.5583782,17.5660635,17.560556,17.5479736,17.5367512
BO,15.5573444,15.7989185,16.0467412,16.2995522,16.5576835,16.8180442,17.0839442,17.3548298,17.6307179,17.9075603,18.187691,18.4706217,18.759109,19.0524596,19.3568764,19.6740338,20.0053688,20.2821576,20.5539009,20.8453752,21.1605299,21.4977935,21.858973,22.2385692,22.6315266,23.0297197,23.436772,23.8531186,24.2797055,24.7123152,25.1556542,25.6082966,26.0855117,26.7152869,27.3725466,28.0617975,28.2873761,28.5324392,28.7981442,29.0796354,29.3759531,29.6834362,29.9933073,30.3176796,30.6645946,31.0327789,31.4273967,31.8472423,32.2791884,32.7079873
BR,20.6655966,21.1463276,21.6442311,22.1616741,22.7127594,23.3016982,23.9371018,24.6166369,25.3420916,26.1061264,26.9135501,27.4717786,28.0004649,28.5502292,29.1223129,29.7127596,30.3244397,30.9540209,31.6076757,32.284512,32.9886516,33.1596085,33.2291228,33.3156989,33.4302052,33.5757704,33.7570631,33.9713827,34.2202193,34.4994845,34.8119711,35.1579379,35.3697862,35.5666134,35.7761032,35.9909656,36.2110102,36.4355429,36.6701242,36.9174696,37.1821476,37.4301068,37.6918061,37.9751503,38.2889284,38.6353005,39.02003,39.4410057,39.8776118,40.3050784
BG,9.0003872,9.1471358,9.3044053,9.4709705,9.6402996,9.8233752,9.9711795,10.0988809,10.2191039,10.3358549,10.4646525,10.6079428,10.761299,10.9102192,11.0452126,11.2028896,11.3685809,11.5271468,11.7349671,11.9438251,12.1238321,12.3338252,12.54783,12.7670221,12.9889636,13.2141148,13.314257,13.2884182,13.2685558,13.4189028,13.6584308,13.7892609,13.9324942,13.986178,13.949591,13.9100595,13.885675,13.8618813,13.8570425,13.8425804,13.9983375,14.164488,14.3942051,14.6486386,14.8742835,15.1014729,15.2949986,15.4411285,15.5746488,15.7134399
BF,1.2524901,1.3155225,1.38196,1.4515801,1.5242092,1.5991738,1.6768416,1.7572405,1.8409098,1.9460725,2.0364816,2.1123103,2.1902893,2.270062,2.352015,2.4360435,2.6110407,2.8658891,3.1427477,3.4427887,3.7678869,4.1182125,4.4576582,4.7845528,5.1318557,5.4975019,5.7209781,5.8165312,5.9103968,6.0033059,6.0976083,6.1928403,6.2890003,6.385554,6.4842365,6.5848377,6.6881772,6.9065976,7.2254591,7.552526,7.8862262,8.2239051,8.5691184,8.921979,9.284947,9.65691,10.0414838,10.4393295,10.8511067,11.2770022
KH,7.1646986,7.0432038,6.9601611,7.0131126,7.0602441,7.0993701,7.1304377,8.2483556,9.5566973,11.1058397,12.9720455,15.2301913,17.9540751,21.2502583,25.2917568,1.4088873,1.4260628,1.4510002,1.4759394,1.4891651,3.5310156,5.4247292,5.4214023,5.3737224,5.3169664,5.2724336,5.4570743,5.6596363,5.8789094,6.1082751,6.3466791,6.3735255,6.4053093,6.4444359,6.8724625,7.3449611,7.8681173,8.4429567,8.8890774,8.9809098,9.0871409,9.2067147,9.3399365,9.4811221,9.6236599,9.7625344,9.8954905,10.0224507,10.1437041,10.2620281
CM,4.2172223,4.408333,4.606861,4.7669957,4.9307537,5.2375728,5.5625549,5.9058877,6.2692755,6.6500103,7.0341516,7.4381896,7.8638635,8.3082662,8.773349,9.2580716,9.7096226,9.9845101,10.2651875,10.5549689,10.8576915,11.1727874,11.5022903,11.8424642,12.1899512,12.5392244,12.8930361,13.2070798,13.3882733,13.575034,13.7736101,13.9838537,14.2066027,14.4412286,14.6924292,14.9606212,15.2478278,15.5506756,15.8695011,16.1998464,16.5401864,16.8872016,17.2389318,17.5898659,17.9345417,18.2679106,18.5854407,18.8844357,19.1639261,19.4251714
CA,30.0989351,30.7780089,31.3091544,31.8537914,32.4076378,32.9985314,33.5827813,34.1182638,34.730457,35.4421486,36.1584553,36.7906589,36.678005,36.5306725,36.3510638,36.1390107,36.1388001,36.222155,36.3733858,36.5320839,36.5886675,36.678261,36.909896,37.2217788,37.5561318,37.9072701,38.2507785,38.6441431,39.0517829,39.2681946,39.6026519,39.9682916,40.0687319,40.2232717,40.4350125,40.7040233,40.88692,41.1530253,41.5027721,41.8731082,42.2258878,42.1575129,42.4189529,42.6405386,42.8625066,43.0916099,43.3012987,43.5152444,43.6940537,43.7158587
CL,25.8919044,26.098756,26.1778931,26.2662541,26.37609,26.5118846,26.67967,26.8769247,27.1020672,27.3475239,27.6432851,28.0847157,28.5503959,29.0398066,29.5617964,30.1175655,30.7104323,31.3321579,31.9765077,32.6274263,33.2753797,33.9111179,34.4386903,34.5317019,34.6157873,34.6924871,34.7674027,34.8387328,34.903897,34.9553386,34.9942288,35.0186783,34.9914344,34.7811443,34.5973141,34.4508682,34.3452509,34.2742035,34.2337866,34.2150651,34.2123177,34.2230242,34.2495814,34.2885795,34.3374827,34.392259,34.4533904,34.5201274,34.5933266,34.6667303
CN,7.7038933,8.0112229,8.0960907,8.0453421,8.0233235,8.0232884,7.941834,7.8328549,7.7195996,7.5956608,7.4718241,7.3787211,7.3332284,7.3021117,7.2889265,7.2994012,7.3220172,7.3752372,7.4595067,7.5463609,7.6420592,7.7479222,7.842654,7.9611594,8.0974608,8.2355598,8.3706974,8.5029101,8.6426903,8.7975703,8.970101,9.2848689,9.6305781,10.0051654,10.4078599,10.8435286,11.3160267,11.8256928,12.3842452,13.0001611,13.6798093,14.2384979,14.7632507,15.2899402,15.752294,16.1890134,16.5990987,16.9513692,17.2522254,17.4949804
CO,19.4591061,20.1473695,20.8633852,21.6080374,22.3863299,22.9047365,23.4306126,23.9764535,24.5530528,25.1664668,25.8298177,26.546313,27.3158409,28.1244817,28.4852213,28.6253632,28.7608541,28.8917787,29.0245806,29.1630394,29.3117651,29.4677386,29.6334384,29.8084662,29.9946389,30.1890914,30.3509035,30.5056971,30.6733076,30.8509012,31.0420185,31.2460339,31.4640221,31.6918434,31.945014,32.2143791,32.4947919,32.7833708,33.0849942,33.4002275,33.7315718,34.0761203,34.4374108,34.8133379,35.2038561,35.604283,35.9960646,36.401276,36.8229953,37.259587
CD,5.0253509,5.3095856,5.6127337,5.9332689,6.2698306,6.619024,6.9826928,7.3621128,7.6649056,7.919877,8.1663362,8.3966621,8.6382002,8.8875523,9.1445348,9.4070188,9.6747953,9.9466156,10.2276642,10.521173,10.8304689,11.1533448,11.4903048,11.8179012,11.9062741,12.0609699,12.2276134,12.4064964,12.5984456,12.8031153,12.9680697,13.0916194,13.2287083,13.3793263,13.5442264,13.7237144,13.9183289,14.1281712,14.3461375,14.5716406,14.8137958,15.0727797,15.3493898,15.6440194,15.9572818,16.1616113,16.3854127,16.6230722,16.8713581,17.1237466
CG,12.2251654,12.7102071,13.2183028,13.7496365,14.2966639,14.8556913,15.4310818,16.021886,16.6301522,17.2521172,17.8930065,18.5523417,19.2325824,19.9283986,20.6029188,21.2274765,21.8665652,22.5165346,23.1854649,23.8745232,24.5887205,25.3244336,26.0898537,26.8848283,27.7134324,28.1604642,28.2538467,28.3614663,28.4832882,28.6133395,28.7559443,28.9032757,29.0617117,29.2513155,29.5062776,29.8421469,30.2759804,30.8289527,31.4197262,31.9855046,32.4853039,32.8945444,33.2369499,33.5531895,33.9034232,34.3116394,34.4822096,34.6962988,34.9130272,35.088953
CR,17.2251544,17.383188,17.5390995,17.7046282,17.8980777,18.119305,18.3722224,18.6532639,18.9650267,19.3048084,19.6754429,20.0777484,20.5097938,20.9310269,21.1896234,21.4299115,21.649674,21.8492949,22.0364095,22.2168084,22.3968486,22.5741803,22.7519627,22.9323319,23.1153199,23.2313819,23.3565138,23.4899678,23.6344976,23.7885461,23.9560353,24.1388019,24.3370147,24.5400812,24.7417881,24.935873,25.1223458,25.3775858,25.6439505,25.9347275,26.2618158,26.623108,27.0212878,27.4586809,27.9401379,28.4635158,29.0366245,29.6567987,30.2941542,30.9133654
CI,5.5693043,5.8256931,6.0849695,6.3490805,6.8261841,7.3365066,7.8868066,8.4771229,9.1083701,9.774126,10.4775905,11.2198778,12.0070035,12.8360394,13.7158251,14.5914184,15.2247747,15.8805428,16.570894,16.4939965,16.4324735,16.3834045,16.3505281,16.337254,16.3492243,16.3856814,16.4511756,16.5418853,16.6234626,16.644591,16.6693655,16.6965647,16.7310216,16.774883,16.8367267,16.91999,17.0239044,17.1453192,17.2926252,17.4181612,17.544025,17.7038922,17.8949782,18.1045723,18.3177796,18.5209863,18.7135825,18.8226626,18.924981,19.0224868
