BE,17.6012187,17.5728177,17.5418269,17.4932262,17.4103914,17.3346038,17.2949935,17.2760598,17.2865612,17.3150419,17.3402435,17.3458994,17.3483642,17.3633141,17.3768175,17.3958639,17.4273921,17.4677143,17.5136945,17.5616487,17.6045701,17.634711,17.5943418,17.5612201,17.5334833,17.4916452,17.4516875,17.4047846,17.3159437,17.3952754,17.4870181,17.5695191,17.5333101,17.49907,17.4797476,17.4776822,17.555262,17.6263409,17.7014565,17.7752376,17.8443793,17.9015638,17.9402119,17.9843618,18.0257139,18.0456097,18.0497981,18.0404315,18.023802,18.003486
BJ,34.62961,34.0041588,34.2797212,34.7178192,35.2523184,35.8632644,35.5806378,35.4156771,35.3568287,35.3808758,35.4893687,35.2689643,35.1568001,35.1257846,35.1733067,35.2848531,35.3957437,35.5566402,35.7735954,35.6830611,34.6866125,34.2058004,33.7365918,33.2836481,32.8569853,32.4537645,32.0444003,31.6626921,31.2865463,30.8831716,30.4447421,30.2046393,29.6970787,28.8705037,28.1032659,27.4132095,26.9181482,26.4743884,26.0573179,25.6341713,25.1874931,24.6888282,24.1796694,23.6894761,23.2479589,22.8742444,22.539311,22.274281,22.073205,21.9276605
BO,35.4862639,35.5316303,35.577826,35.621986,35.6639389,35.6976144,35.7288395,35.7562818,35.7791539,35.7900901,35.7925665,35.7857109,35.7741407,35.7574847,35.7455434,35.7408406,35.2864463,34.7395187,34.1894473,33.677337,33.2056533,32.657182,32.1502874,31.6737133,31.2171361,30.7692865,30.3207192,29.8839156,29.458332,29.0394255,28.6303294,28.3592326,28.1200252,28.2289748,28.3536111,28.4975668,28.1737342,27.8680909,27.5794266,27.302592,27.0355141,26.775625,26.5264562,26.2889877,26.0661444,25.8572696,25.6723014,25.5014907,25.3467955,25.208735
BR,12.1540531,12.2709219,12.4196669,12.5788244,12.7560164,12.9522551,13.1669908,13.4030233,13.6606692,13.9345587,14.2271054,14.2826145,14.3034424,14.3320993,14.3687209,14.4106908,14.4680952,14.5292383,14.5966348,14.6692746,14.748492,14.58945,14.3727002,14.1664802,13.9747559,13.7984858,13.6536484,13.5227353,13.4055673,13.3002785,13.2070153,13.1428105,13.0273647,12.9068904,12.7911845,12.6775946,12.5530308,12.4308035,12.312314,12.198415,12.090254,12.0366065,11.9913832,11.9525313,11.9225133,11.9018719,11.9115383,11.9306929,11.9538407,11.9745064
BG,24.2598037,23.5508132,22.9285494,22.37942,21.8799356,21.4484175,21.1702324,20.8654563,20.5615774,20.2663821,20.0088959,19.8799528,19.7745295,19.6651392,19.5352186,19.4494611,19.4334716,19.405971,19.4609736,19.516054,19.5230791,19.7025961,19.885626,20.0739341,20.2635937,20.455286,20.4960853,20.3435674,20.2018207,20.3193561,20.569926,20.6797554,20.8071896,20.8003837,20.6599393,20.516312,20.4141061,20.3134251,20.2410788,20.1551841,20.3168904,20.4807519,20.7349541,21.0227305,21.2672055,21.5120696,21.6950335,21.8095035,21.9052726,21.9941334
BF,26.6487257,27.4067192,28.2032651,29.0316024,29.8864552,30.7533414,31.6385206,32.5414913,33.4710873,34.7512938,35.7277472,36.2939908,36.8735579,37.4597689,38.0584946,38.667357,38.3976574,39.2587552,40.2916371,41.4793818,42.8168964,43.3496057,43.7025316,43.8949794,44.2401354,44.6951372,45.4045883,45.0893891,44.7757331,44.4689328,44.1855674,44.0458058,43.9176002,43.7966664,43.6943162,43.6081967,43.4297218,43.9910673,45.1591194,46.3345156,47.507387,48.5472553,49.5898057,50.6355221,51.697923,52.7700003,53.640405,54.5419513,55.4760054,56.4414523
KH,69.5601808,67.7231131,66.2872486,66.1614397,65.9835896,65.7349084,60.2232917,64.0400278,68.6544344,74.2368962,81.0752846,111.3318079,158.0464355,235.0692289,376.365429,32.020165,26.8056914,23.2532077,20.6136785,18.4302615,39.2335066,55.8099711,51.929141,48.1516344,44.7556093,41.8447108,43.3101136,44.9177481,46.6580108,48.4783734,50.3704694,49.3306924,48.3784692,47.5253385,49.5134186,51.7250783,53.3793577,55.2549524,56.1888581,54.8955365,53.7700643,52.7303245,51.8309463,51.0286442,50.2803546,49.5560122,48.6982798,47.8627062,47.0487202,46.2670339
CM,20.3019579,20.1263766,19.9762471,19.8480239,19.7415549,20.044598,20.2785298,20.5365822,20.8194871,21.1198673,21.4429452,21.0640729,20.772409,20.5451665,20.3748482,20.2495674,20.4007192,20.1966846,20.0095685,19.8440763,19.7047969,19.6244674,19.565729,19.5205453,19.4819964,19.4413819,19.3814779,19.284326,19.0722237,18.8768861,18.7055165,18.5474658,18.4117089,18.2960752,18.2049931,18.137419,18.0942365,18.0701063,18.064147,18.0703441,18.0862557,18.122122,18.1616344,18.1997482,18.2316967,18.2533103,18.2808265,18.2918801,18.2861109,18.2651346
CA,14.0954372,14.3333807,14.3937713,14.4556535,14.5168067,14.589507,14.7039631,14.9079529,15.1445989,15.4232612,15.7027996,16.0599245,16.0153724,15.9546036,15.878663,15.7874807,15.7840183,15.8670387,15.9782685,16.091225,16.1575334,16.2131914,16.3598159,16.5413184,16.7322971,16.9299285,17.143755,17.353128,17.5693222,17.6995652,17.8831915,18.0401382,18.0940236,18.171481,18.2741814,18.4020797,18.4538347,18.5195016,18.6218849,18.7323879,18.8339411,18.9656382,19.1006349,19.2175792,19.3346313,19.4546369,19.5706788,19.6860557,19.7806425,19.7974093
TD,35.5961573,36.9620048,38.4155163,38.7457066,39.0068692,39.3050607,38.3735434,37.6642133,37.1283742,36.7087755,36.3848397,35.6636035,35.0740766,35.1381134,35.3500974,35.716326,36.5953356,37.5833736,38.6729261,38.0017606,37.3519311,37.5626934,37.743276,37.8810635,37.9674043,37.9919964,37.9573251,37.8707673,37.7588386,37.6446905,37.5523656,37.4477812,37.3613505,37.1809905,36.6774765,36.1664343,35.5276662,34.8960253,34.2634944,33.6154868,32.9053933,32.0225433,31.1495184,30.3164956,29.5578754,28.886413,28.2157192,27.6221833,27.0863422,26.5816855
